date,TSI,DNI,GHI,Air_P,RH,Power
2019-12-13 18:00,61,444.866667,23.666667,855.6,17.32,2.89
2019-12-13 18:15,21.27,183.466667,12.266667,855.6,18.2,0.79
2019-12-13 18:30,2.73,0.333333,2.666667,855.6,19.26,0
2019-12-13 18:45,0,0,0,855.6,20.49,0
2019-12-13 19:00,0,0,0,855.6,20.59,0
2019-12-13 19:15,0,0,0,855.6,20.72,0
2019-12-13 19:30,0,0,0,855.6,20.91,0
2019-12-13 19:45,0,0,0,855.6,21.22,0
2019-12-13 20:00,0,0,0,856.06,22.43,0
2019-12-13 20:15,0,0,0,856.67,22.76,0
2019-12-13 20:30,0,0,0,856.75,23.45,0
2019-12-13 20:45,0,0,0,856.75,24.87,0
2019-12-13 21:00,0,0,0,856.75,25.43,0
2019-12-13 21:15,0,0,0,856.75,26.51,0
2019-12-13 21:30,0,0,0,856.75,27.25,0
2019-12-13 21:45,0,0.2,0,857.29,29.59,0
2019-12-13 22:00,0,0,0,857.9,29.83,0
2019-12-13 22:15,0,0,0,857.9,31.77,0
2019-12-13 22:30,0,0,0,857.9,32.23,0
2019-12-13 22:45,0,0,0,857.9,33.74,0
2019-12-13 23:00,0,0,0,857.9,33.49,0
2019-12-13 23:15,0,0.933333,0,857.9,38.66,0
2019-12-13 23:30,0,0.333333,0,857.9,40.83,0
2019-12-13 23:45,0,0,0,857.9,38.33,0
2019-12-14 0:00,0,0,0,857.9,36.46,0
2019-12-14 0:15,0,0,0,857.9,37.85,0
2019-12-14 0:30,0,0,0,857.9,38.29,0
2019-12-14 0:45,0,0,0,857.9,39.9,0
2019-12-14 1:00,0,0,0,857.9,42.08,0
2019-12-14 1:15,0,0,0,857.9,44.61,0
2019-12-14 1:30,0,0,0,857.9,45.68,0
2019-12-14 1:45,0,0,0,857.9,45.45,0
2019-12-14 2:00,0,0,0,857.9,43.82,0
2019-12-14 2:15,0,0,0,857.9,43.85,0
2019-12-14 2:30,0,0,0,857.9,44.04,0
2019-12-14 2:45,0,0,0,857.9,45.32,0
2019-12-14 3:00,0,0,0,857.9,46.67,0
2019-12-14 3:15,0,0,0,857.9,48.33,0
2019-12-14 3:30,0,0,0,857.9,49.28,0
2019-12-14 3:45,0,0,0,857.9,48.88,0
2019-12-14 4:00,0,0,0,857.9,49.69,0
2019-12-14 4:15,0,0,0,857.9,48.87,0
2019-12-14 4:30,0,0,0,857.75,49.24,0
2019-12-14 4:45,0,0,0,857.36,51.58,0
2019-12-14 5:00,0,0,0,857.06,50.6,0
2019-12-14 5:15,0,0,0,856.75,49.69,0
2019-12-14 5:30,0,0,0,857.29,50.53,0
2019-12-14 5:45,0,0,0,856.75,49.93,0
2019-12-14 6:00,0,0,0,856.75,49.66,0
2019-12-14 6:15,0,0,0,856.9,49.71,0
2019-12-14 6:30,0,0,0,857.82,50.92,0
2019-12-14 6:45,0,0,0,857.82,52.67,0
2019-12-14 7:00,0,0,0,857.9,50.62,0
2019-12-14 7:15,0,0,0,857.9,53.11,0
2019-12-14 7:30,0,0,0,857.9,54.54,0
2019-12-14 7:45,0,0,0,857.9,54.23,0
2019-12-14 8:00,2.2,0,2.2,857.9,54.59,0
2019-12-14 8:15,10.93,0,11,857.9,54.1,0
2019-12-14 8:30,38.13,135.066667,23.733333,857.9,54.33,0.8
2019-12-14 8:45,108.8,578.733333,31.2,857.9,53.39,3.83
2019-12-14 9:00,157.13,663.6,34.8,857.9,55.22,6.14
2019-12-14 9:15,204.93,728.266667,39,857.9,57.41,8.87
2019-12-14 9:30,189.67,622.2,40,858.74,51.83,11.41
2019-12-14 9:45,301.8,812,43.133333,859.05,49.77,13.53
2019-12-14 10:00,350.93,844.4,46,859.05,48.5,15.34
2019-12-14 10:15,396.6,867.866667,49.133333,859.05,50.4,16.89
2019-12-14 10:30,435.67,873.733333,51.333333,859.05,48.32,18.2
2019-12-14 10:45,481.13,900.2,53.066667,859.05,45.94,19.38
2019-12-14 11:00,520.6,907.866667,57.266667,859.05,44.46,20.36
2019-12-14 11:15,556.33,916.8,58.866667,859.05,42.62,21.21
2019-12-14 11:30,590,926.133333,60.333333,858.05,40.91,21.93
2019-12-14 11:45,619.07,934.933333,60.933333,857.9,37.08,22.63
2019-12-14 12:00,644.27,945.4,61,857.9,32.41,23.16
2019-12-14 12:15,663.07,953.2,58.6,857.29,26.98,23.59
2019-12-14 12:30,678.73,959.6,59.066667,856.75,23.95,23.93
2019-12-14 12:45,686.87,955.933333,61,856.75,26.23,24.07
2019-12-14 13:00,693.2,957.133333,61.6,856.29,25.16,24.18
2019-12-14 13:15,693.73,951.266667,64.066667,855.6,21.87,24.35
2019-12-14 13:30,687.8,943.066667,65.2,855.37,19.7,24.3
2019-12-14 13:45,675.67,929.533333,68.666667,854.45,17.11,24.1
2019-12-14 14:00,667.87,937.733333,65.4,854.45,16.15,24.19
2019-12-14 14:15,653.2,938.2,63.733333,853.45,14.79,23.99
2019-12-14 14:30,633.4,937.266667,61.533333,853.3,13.97,23.72
2019-12-14 14:45,610.67,932,61.733333,852.53,13.59,23.25
2019-12-14 15:00,579.53,917.6,61.466667,852.92,14.07,22.49
2019-12-14 15:15,546.8,902.666667,61.866667,852.15,13.94,21.65
2019-12-14 15:30,513.07,890.466667,60.533333,852.23,14.89,20.77
2019-12-14 15:45,477.07,874.733333,59.266667,852.15,15.87,19.8
2019-12-14 16:00,438.53,857.066667,57.4,852.15,16.42,18.66
2019-12-14 16:15,393.6,832.066667,56.066667,852.15,16.91,17.32
2019-12-14 16:30,346.4,804.666667,53.733333,852.15,17.18,15.81
2019-12-14 16:45,298.67,775.666667,50.533333,852.15,17.47,14.18
2019-12-14 17:00,249.4,738.133333,46.933333,852.15,17.97,12.21
2019-12-14 17:15,199.93,687,43.066667,852.15,18.43,9.98
2019-12-14 17:30,149.93,615.333333,38,852.15,19.2,7.4
2019-12-14 17:45,100.47,519.2,31.533333,852.15,20.23,4.9
2019-12-14 18:00,57.2,391.133333,23.666667,852.15,21.27,2.67
2019-12-14 18:15,21.53,163.533333,13.333333,852.15,22.26,0.77
2019-12-14 18:30,3.07,0.866667,3.133333,852.3,23.68,0
2019-12-14 18:45,0,0,0,853.3,23.94,0
2019-12-14 19:00,0,0,0,853.3,24.09,0
2019-12-14 19:15,0,0,0,853.3,24.24,0
2019-12-14 19:30,0,0,0,853.3,24.72,0
2019-12-14 19:45,0,0,0,853.3,24.84,0
2019-12-14 20:00,0,0,0,853.3,25.31,0
2019-12-14 20:15,0,0,0,853.3,25.85,0
2019-12-14 20:30,0,0,0,853.61,26.45,0
2019-12-14 20:45,0,0,0,853.53,26.8,0
2019-12-14 21:00,0,0,0,854.14,26.35,0
2019-12-14 21:15,0,0,0,854.37,26.98,0
2019-12-14 21:30,0,0,0,854.37,27.11,0
2019-12-14 21:45,0,0,0,854.22,27.31,0
2019-12-14 22:00,0,0,0,854.37,26.69,0
2019-12-14 22:15,0,0,0,854.45,27.56,0
2019-12-14 22:30,0,0,0,854.45,27.34,0
2019-12-14 22:45,0,0,0,854.45,28.06,0
2019-12-14 23:00,0,0,0,854.45,28.05,0
2019-12-14 23:15,0,0,0,854.45,28.56,0
2019-12-14 23:30,0,0,0,854.45,28.93,0
2019-12-14 23:45,0,0,0,854.45,29.39,0
2019-12-15 0:00,0,0,0,854.45,30.19,0
2019-12-15 0:15,0,0,0,854.45,30.82,0
2019-12-15 0:30,0,0,0,854.45,31.49,0
2019-12-15 0:45,0,0,0,854.45,32.38,0
2019-12-15 1:00,0,0,0,854.45,33.6,0
2019-12-15 1:15,0,0,0,854.45,34.21,0
2019-12-15 1:30,0,0,0,854.45,35.56,0
2019-12-15 1:45,0,0,0,854.45,34.98,0
2019-12-15 2:00,0,0,0,854.45,36.28,0
2019-12-15 2:15,0,0,0,854.45,36.21,0
2019-12-15 2:30,0,0,0,854.45,36.74,0
2019-12-15 2:45,0,0,0,854.45,36.92,0
2019-12-15 3:00,0,0,0,854.45,37.57,0
2019-12-15 3:15,0,0,0,854.45,37.16,0
2019-12-15 3:30,0,0,0,854.45,38.66,0
2019-12-15 3:45,0,0,0,854.45,37.73,0
2019-12-15 4:00,0,0,0,854.45,37.83,0
2019-12-15 4:15,0,0,0,854.45,38.67,0
2019-12-15 4:30,0,0,0,854.45,38.53,0
2019-12-15 4:45,0,0,0,854.45,38.74,0
2019-12-15 5:00,0,0,0,854.45,39.67,0
2019-12-15 5:15,0,0,0,854.45,39.17,0
2019-12-15 5:30,0,0,0,854.45,39.76,0
2019-12-15 5:45,0,0,0,854.45,40.43,0
2019-12-15 6:00,0,0,0,854.45,40.65,0
2019-12-15 6:15,0,0,0,854.45,40.91,0
2019-12-15 6:30,0,0,0,854.45,40.84,0
2019-12-15 6:45,0,0,0,854.45,40.84,0
2019-12-15 7:00,0,0,0,854.45,41.23,0
2019-12-15 7:15,0,0.533333,0,854.45,44.32,0
2019-12-15 7:30,0,0,0,855.45,45.7,0
2019-12-15 7:45,0,0.4,0,855.6,46.61,0
2019-12-15 8:00,0.8,0,0,855.6,46.53,0
2019-12-15 8:15,8,0,8.133333,855.6,45,0
2019-12-15 8:30,29.47,108.266667,18.133333,855.6,44.37,0.66
2019-12-15 8:45,99.93,558.733333,26.133333,855.6,42.28,3.6
2019-12-15 9:00,151.67,654.266667,31.866667,856.52,40.14,5.92
2019-12-15 9:15,200.33,722.933333,36.466667,856.75,38.9,8.52
2019-12-15 9:30,187.47,623.2,40.266667,856.75,38.31,11.08
2019-12-15 9:45,300.07,813.333333,42.733333,856.75,36.71,13.27
2019-12-15 10:00,349.07,844.533333,45.666667,856.75,35.09,15.06
2019-12-15 10:15,395.27,868,49.466667,856.75,34.65,16.65
2019-12-15 10:30,437.8,884.066667,51.8,856.75,33.6,18.03
2019-12-15 10:45,478.87,894.6,54.8,856.75,32.24,19.21
2019-12-15 11:00,519.8,908.333333,57.066667,856.75,30.69,20.39
2019-12-15 11:15,554.13,915.466667,58.466667,856.75,28.06,21.34
2019-12-15 11:30,589.33,923.133333,63.466667,856.75,26.73,22.28
2019-12-15 11:45,620.33,941.533333,59.666667,855.75,25.82,23.15
2019-12-15 12:00,646.07,953.866667,58.6,855.6,25.33,23.85
2019-12-15 12:15,663.2,956.066667,58.4,855.52,24.01,24.41
2019-12-15 12:30,674.6,953,60.066667,855.45,23.13,24.68
2019-12-15 12:45,687.07,959.066667,59.333333,854.6,21.76,24.97
2019-12-15 13:00,693.87,960.4,60.733333,854.45,20.14,25.23
2019-12-15 13:15,695.13,959.866667,60.866667,854.14,19.72,25.28
2019-12-15 13:30,691.8,958.733333,60.333333,853.53,19.03,25.27
2019-12-15 13:45,684.13,956.933333,60.333333,853.22,17.97,25.17
2019-12-15 14:00,674.67,958.666667,60.2,852.69,17.38,25.06
2019-12-15 14:15,659.2,957.6,59.266667,852.15,17.61,24.77
2019-12-15 14:30,638.13,950.266667,59.4,852.15,17.32,24.23
2019-12-15 14:45,613.07,942.2,58.933333,852.15,17.25,23.68
2019-12-15 15:00,585.53,932.466667,59.733333,852,16.73,23.02
2019-12-15 15:15,553.33,921.4,58.8,852.15,16.67,22.23
2019-12-15 15:30,518.8,908.666667,57.466667,852,16.59,21.26
2019-12-15 15:45,480.93,889.2,56.933333,851.69,16.51,20.15
2019-12-15 16:00,443.4,872.666667,55.733333,851.38,16.31,18.95
2019-12-15 16:15,399.53,852.533333,53.933333,851.31,16.61,17.67
2019-12-15 16:30,352.53,828.4,51.466667,851.23,16.7,16.19
2019-12-15 16:45,303.8,796.733333,48.733333,851.15,16.81,14.49
2019-12-15 17:00,253.2,755.533333,45.933333,851.46,17.82,12.54
2019-12-15 17:15,202.47,702.8,41.933333,852,18.82,10.23
2019-12-15 17:30,152.8,635.4,37.066667,852.15,20.22,7.74
2019-12-15 17:45,103.73,543.133333,31.066667,852.15,20.87,5.08
2019-12-15 18:00,59.73,420.4,23.466667,852.15,21.24,2.81
2019-12-15 18:15,22.87,190.533333,13.2,852.15,21.73,0.88
2019-12-15 18:30,3.4,0.333333,3.4,852.15,22.43,0
2019-12-15 18:45,0,0,0,852.15,21.95,0
2019-12-15 19:00,0,0,0,852.46,21.93,0
2019-12-15 19:15,0,0,0,853.15,21.45,0
2019-12-15 19:30,0,0,0,853.3,22.3,0
2019-12-15 19:45,0,0,0,853.3,22.69,0
2019-12-15 20:00,0,0,0,853.3,23.31,0
2019-12-15 20:15,0,0,0,853.3,24.13,0
2019-12-15 20:30,0,0,0,853.53,24.69,0
2019-12-15 20:45,0,0,0,853.45,24.43,0
2019-12-15 21:00,0,0,0,854.37,24.82,0
2019-12-15 21:15,0,0,0,854.37,24.31,0
2019-12-15 21:30,0,0,0,854.37,24.45,0
2019-12-15 21:45,0,0,0,854.45,24.8,0
2019-12-15 22:00,0,0,0,854.45,24.19,0
2019-12-15 22:15,0,0,0,854.45,23.94,0
2019-12-15 22:30,0,0,0,854.45,24.04,0
2019-12-15 22:45,0,0,0,854.45,23.58,0
2019-12-15 23:00,0,0,0,854.45,23.01,0
2019-12-15 23:15,0,0,0,854.45,23.31,0
2019-12-15 23:30,0,0,0,854.45,23.72,0
2019-12-15 23:45,0,0,0,854.45,23.9,0
2019-12-16 0:00,0,0,0,854.45,23.83,0
2019-12-16 0:15,0,0,0,854.45,23.7,0
2019-12-16 0:30,0,0,0,854.45,24.19,0
2019-12-16 0:45,0,0,0,854.45,24.34,0
2019-12-16 1:00,0,0,0,854.45,24.13,0
2019-12-16 1:15,0,0,0,854.45,23.94,0
2019-12-16 1:30,0,0,0,854.45,24.62,0
2019-12-16 1:45,0,0,0,854.45,24.56,0
2019-12-16 2:00,0,0,0,854.45,24.75,0
2019-12-16 2:15,0,0,0,854.45,25.05,0
2019-12-16 2:30,0,0,0,854.45,24.97,0
2019-12-16 2:45,0,0,0,854.45,25.26,0
2019-12-16 3:00,0,0,0,854.45,25.49,0
2019-12-16 3:15,0,0,0,854.45,25.36,0
2019-12-16 3:30,0,0,0,854.45,25.93,0
2019-12-16 3:45,0,0,0,854.45,26.24,0
2019-12-16 4:00,0,0,0,854.45,26.01,0
2019-12-16 4:15,0,0,0,854.45,26.67,0
2019-12-16 4:30,0,0,0,854.45,26.72,0
2019-12-16 4:45,0,0,0,854.37,26.66,0
2019-12-16 5:00,0,0,0,854.45,27.05,0
2019-12-16 5:15,0,0,0,854.45,27.63,0
2019-12-16 5:30,0,0,0,854.22,27.71,0
2019-12-16 5:45,0,0,0,853.3,27.36,0
2019-12-16 6:00,0,0,0,854.14,27.6,0
2019-12-16 6:15,0,0,0,854.14,28.53,0
2019-12-16 6:30,0,0,0,854.45,29.38,0
2019-12-16 6:45,0,0,0,854.45,30.46,0
2019-12-16 7:00,0,0,0,854.45,30.05,0
2019-12-16 7:15,0,0,0,854.45,29.7,0
2019-12-16 7:30,0,0,0,854.45,29,0
2019-12-16 7:45,0,0,0,854.45,28.66,0
2019-12-16 8:00,2.07,0,0,854.45,28.87,0
2019-12-16 8:15,9.6,0,9.933333,854.45,28.92,0
2019-12-16 8:30,27.6,88.066667,18.733333,854.45,28.88,0.56
2019-12-16 8:45,100.67,567.6,26.866667,854.45,27.79,3.59
2019-12-16 9:00,150.93,650.933333,33.133333,855.22,27.35,5.82
2019-12-16 9:15,199.73,718.466667,37.866667,855.6,26.48,8.44
2019-12-16 9:30,187.27,611.533333,42.466667,855.6,26.46,11.05
2019-12-16 9:45,298.8,804.4,45.533333,855.6,26.46,13.25
2019-12-16 10:00,346.73,836.066667,47.733333,855.6,26.08,15.06
2019-12-16 10:15,391.47,857.8,50.666667,856.14,26.19,16.61
2019-12-16 10:30,433.67,872.666667,54.133333,856.75,26.28,17.97
2019-12-16 10:45,474.27,880.666667,58.066667,856.67,25.77,19.13
2019-12-16 11:00,509.6,878.6,63.666667,856.67,25.27,20.11
2019-12-16 11:15,548.07,900.133333,61.866667,856.44,22.73,21.24
2019-12-16 11:30,586.73,925.066667,59.466667,855.6,20.91,22.35
2019-12-16 11:45,614.27,933.466667,59.333333,855.52,20.39,23.1
2019-12-16 12:00,638.93,941.266667,59.533333,855.45,20.11,23.74
2019-12-16 12:15,655.4,940.8,61.066667,855.06,19.82,24.19
2019-12-16 12:30,673,949.266667,60.733333,854.45,19.57,24.57
2019-12-16 12:45,683.33,949.8,62.4,854.45,19.78,24.84
2019-12-16 13:00,687.93,947.6,63.466667,853.99,19.26,25.09
2019-12-16 13:15,689.4,948.533333,62.733333,853.3,18.89,25.27
2019-12-16 13:30,687.4,948.133333,63.066667,853.22,18.8,25.14
2019-12-16 13:45,679.53,944,63.933333,852.61,18.59,25.02
2019-12-16 14:00,666.53,938.133333,64.933333,852.3,18.51,24.81
2019-12-16 14:15,650.67,936.066667,63.666667,852.15,18.86,24.48
2019-12-16 14:30,631.13,930.4,64,852.15,19.2,23.99
2019-12-16 14:45,606.4,921.666667,63.6,852.07,19.41,23.39
2019-12-16 15:00,578.8,912.733333,63.466667,852.07,19.52,22.64
2019-12-16 15:15,548.8,901.4,64.6,852.07,19.92,21.91
2019-12-16 15:30,514.6,888.866667,62.866667,852.15,20.33,21.02
2019-12-16 15:45,476.4,865.133333,63.066667,852.15,20.8,19.84
2019-12-16 16:00,438.6,846.666667,62,852.15,20.8,18.71
2019-12-16 16:15,393.33,820.2,60.266667,852.15,21.02,17.32
2019-12-16 16:30,346.27,793.266667,57.266667,852.15,21.7,15.86
2019-12-16 16:45,297.13,756.533333,54.866667,852.15,22.16,14.13
2019-12-16 17:00,247.27,715.933333,50.6,852.15,23.36,12.21
2019-12-16 17:15,197.73,660.466667,46.666667,852.15,23.54,9.91
2019-12-16 17:30,149.8,585.2,42.466667,852.15,24.16,7.35
2019-12-16 17:45,106.6,444.8,46.6,852.23,24.64,4.86
2019-12-16 18:00,60.87,341.6,30.2,852.99,24.96,2.61
2019-12-16 18:15,21.33,118.133333,15.333333,853.3,26.09,0.62
2019-12-16 18:30,3.33,0.4,3.466667,853.3,26.76,0
2019-12-16 18:45,0,0,0,853.3,27.99,0
2019-12-16 19:00,0,0,0,853.99,28.73,0
2019-12-16 19:15,0,0,0,854.3,28.19,0
2019-12-16 19:30,0,0,0,854.37,27.62,0
2019-12-16 19:45,0,0,0,854.45,27.91,0
2019-12-16 20:00,0,0,0,854.45,27.78,0
2019-12-16 20:15,0,0,0,854.45,27.69,0
2019-12-16 20:30,0,0,0,854.45,27.71,0
2019-12-16 20:45,0,0,0,854.45,28.28,0
2019-12-16 21:00,0,0,0,854.45,27.87,0
2019-12-16 21:15,0,0,0,854.45,28.17,0
2019-12-16 21:30,0,0,0,854.83,28.67,0
2019-12-16 21:45,0,0,0,855.6,29.23,0
2019-12-16 22:00,0,0,0,855.6,29.54,0
2019-12-16 22:15,0,0,0,855.6,29.38,0
2019-12-16 22:30,0,0,0,855.6,29.51,0
2019-12-16 22:45,0,0,0,855.6,30.42,0
2019-12-16 23:00,0,0,0,855.6,30.21,0
2019-12-16 23:15,0,0,0,855.6,30.05,0
2019-12-16 23:30,0,0,0,855.6,29.99,0
2019-12-16 23:45,0,0,0,855.6,30.55,0
2019-12-17 0:00,0,0,0,855.6,30.68,0
2019-12-17 0:15,0,0,0,855.6,30.81,0
2019-12-17 0:30,0,0,0,855.6,31.06,0
2019-12-17 0:45,0,0,0,855.6,30.81,0
2019-12-17 1:00,0,0,0,855.6,30.68,0
2019-12-17 1:15,0,0,0,855.6,30.66,0
2019-12-17 1:30,0,0,0,855.6,30.58,0
2019-12-17 1:45,0,0,0,855.6,30.91,0
2019-12-17 2:00,0,0,0,855.6,30.84,0
2019-12-17 2:15,0,0,0,855.6,30.71,0
2019-12-17 2:30,0,0,0,855.6,30.17,0
2019-12-17 2:45,0,0,0,855.6,30.74,0
2019-12-17 3:00,0,0,0,855.6,30.58,0
2019-12-17 3:15,0,0,0,855.6,31.73,0
2019-12-17 3:30,0,0,0,855.6,31.99,0
2019-12-17 3:45,0,0,0,855.6,32.32,0
2019-12-17 4:00,0,0,0,855.6,31.91,0
2019-12-17 4:15,0,0,0,855.6,32.06,0
2019-12-17 4:30,0,0,0,855.6,32.67,0
2019-12-17 4:45,0,0,0,854.99,33.28,0
2019-12-17 5:00,0,0,0,854.53,33.29,0
2019-12-17 5:15,0,0.4,0,854.53,34.78,0
2019-12-17 5:30,0,0.466667,0,854.45,37.34,0
2019-12-17 5:45,0,0.533333,0,854.45,40.23,0
2019-12-17 6:00,0,0,0,854.45,40.89,0
2019-12-17 6:15,0,0,0,854.45,39.65,0
2019-12-17 6:30,0,0,0,855.22,38.7,0
2019-12-17 6:45,0,0,0,855.45,39.27,0
2019-12-17 7:00,0,0,0,855.6,38.78,0
2019-12-17 7:15,0,0,0,855.6,38.8,0
2019-12-17 7:30,0,0,0,855.6,39.2,0
2019-12-17 7:45,0,0,0,855.6,39.37,0
2019-12-17 8:00,1.2,0,1.133333,855.6,39.67,0
2019-12-17 8:15,9.27,0,9.2,855.6,40.96,0
2019-12-17 8:30,24.6,61.133333,18.333333,855.6,41.17,0.51
2019-12-17 8:45,92.47,511.266667,26.8,855.6,41.26,3.28
2019-12-17 9:00,145,626.733333,32.066667,856.67,37.18,5.63
2019-12-17 9:15,194,700.733333,37.2,856.75,36.99,8.27
2019-12-17 9:30,182.53,588.8,42.933333,856.75,38.99,10.71
2019-12-17 9:45,289.2,765.133333,49.2,856.75,39.44,12.83
2019-12-17 10:00,336.6,799.133333,51.133333,856.75,36.19,14.7
2019-12-17 10:15,382.47,822.466667,55.666667,856.75,33.6,16.26
2019-12-17 10:30,425.27,843.533333,58.466667,856.75,34.68,17.65
2019-12-17 10:45,469.4,870.533333,57.8,856.75,33.57,18.9
2019-12-17 11:00,510.93,888,59.6,856.75,32.47,20
2019-12-17 11:15,547.47,899.133333,61.133333,856.75,30.81,20.91
2019-12-17 11:30,578.93,902.066667,64.666667,856.75,30.22,21.63
2019-12-17 11:45,605.13,898.266667,70.533333,856.75,29.66,22.24
2019-12-17 12:00,626.33,893.066667,76.2,856.75,29.44,22.71
2019-12-17 12:15,646.53,899.866667,77.266667,855.75,28.05,23.31
2019-12-17 12:30,643.13,862.333333,86.866667,855.6,27.55,23.24
2019-12-17 12:45,646.53,847.733333,86.266667,855.6,27.11,23.88
2019-12-17 13:00,689.87,933.8,72.133333,855.06,25.75,24.74
2019-12-17 13:15,692.8,938.933333,70.4,854.45,25.83,25.09
2019-12-17 13:30,690.27,939.6,69.2,854.45,25.5,24.96
2019-12-17 13:45,683,934.933333,71,854.37,25.18,24.93
2019-12-17 14:00,668.27,920.933333,75.266667,853.68,25.3,24.58
2019-12-17 14:15,658.33,911.733333,83.933333,853.38,25.42,24.37
2019-12-17 14:30,638.8,901.8,86.4,853.3,24.47,23.8
2019-12-17 14:45,616.33,896.733333,85.6,853.22,24.14,23.42
2019-12-17 15:00,582.73,826.266667,110.133333,852.99,24.37,21.56
2019-12-17 15:15,579.6,859.866667,116.066667,852.46,24.37,21.83
2019-12-17 15:30,528.67,847.133333,96.6,852.15,25.19,20.81
2019-12-17 15:45,483,836.266667,81.666667,852.15,25.84,19.79
2019-12-17 16:00,439.07,818.666667,73.333333,852.15,26.02,18.66
2019-12-17 16:15,387.53,761.466667,72.133333,852.15,26.03,17.1
2019-12-17 16:30,337.13,730.133333,71,852.15,27.19,15.37
2019-12-17 16:45,295.87,712,66.666667,852.15,28.29,13.82
2019-12-17 17:00,224.2,579.466667,66.466667,852.23,30.17,10.92
2019-12-17 17:15,168.73,488.2,55.533333,852.92,30.32,7.32
2019-12-17 17:30,134.53,482.333333,47.266667,853.3,30.3,6.4
2019-12-17 17:45,99.67,448.066667,38.4,853.3,31.3,4.73
2019-12-17 18:00,56.4,319,27.933333,853.3,34.41,2.46
2019-12-17 18:15,21.13,128.4,14.4,853.3,36.68,0.67
2019-12-17 18:30,2.6,0.066667,2.466667,853.3,32.81,0
2019-12-17 18:45,0,0,0,853.3,33.58,0
2019-12-17 19:00,0,0,0,853.3,34.45,0
2019-12-17 19:15,0,0,0,853.3,35.32,0
2019-12-17 19:30,0,0,0,853.3,37.26,0
2019-12-17 19:45,0,0,0,854.37,38.56,0
2019-12-17 20:00,0,0,0,854.45,38.47,0
2019-12-17 20:15,0,0,0,854.45,36.92,0
2019-12-17 20:30,0,0,0,854.45,38.08,0
2019-12-17 20:45,0,0,0,854.45,37.5,0
2019-12-17 21:00,0,0,0,854.45,37.71,0
2019-12-17 21:15,0,0,0,854.45,39.24,0
2019-12-17 21:30,0,0,0,854.45,41.54,0
2019-12-17 21:45,0,0,0,854.45,41.72,0
2019-12-17 22:00,0,0,0,854.45,41.97,0
2019-12-17 22:15,0,0,0,854.45,43.86,0
2019-12-17 22:30,0,0,0,854.45,42.95,0
2019-12-17 22:45,0,0,0,854.45,43.21,0
2019-12-17 23:00,0,0,0,854.45,42.97,0
2019-12-17 23:15,0,0,0,854.45,44.18,0
2019-12-17 23:30,0,0,0,854.45,44.34,0
2019-12-17 23:45,0,0,0,854.45,44.73,0
2019-12-18 0:00,0,0,0,854.53,42.41,0
2019-12-18 0:15,0,0,0,854.99,42.34,0
2019-12-18 0:30,0,0,0,854.45,43.56,0
2019-12-18 0:45,0,0,0,854.45,44.05,0
2019-12-18 1:00,0,0,0,854.45,43.71,0
2019-12-18 1:15,0,0,0,854.45,43.01,0
2019-12-18 1:30,0,0,0,854.45,43.13,0
2019-12-18 1:45,0,0,0,854.76,43.41,0
2019-12-18 2:00,0,0,0,854.99,44.38,0
2019-12-18 2:15,0,0,0,854.45,43.86,0
2019-12-18 2:30,0,0,0,854.45,43.48,0
2019-12-18 2:45,0,0,0,854.45,44.92,0
2019-12-18 3:00,0,0,0,854.45,45.33,0
2019-12-18 3:15,0,0,0,854.45,46.62,0
2019-12-18 3:30,0,0,0,854.45,47.09,0
2019-12-18 3:45,0,0,0,854.45,45.81,0
2019-12-18 4:00,0,0,0,854.45,46.01,0
2019-12-18 4:15,0,0,0,854.45,44.3,0
2019-12-18 4:30,0,0,0,854.45,44.55,0
2019-12-18 4:45,0,0,0,854.45,45.69,0
2019-12-18 5:00,0,0,0,854.45,45.86,0
2019-12-18 5:15,0,0,0,854.45,46.1,0
2019-12-18 5:30,0,0.066667,0,854.45,47.48,0
2019-12-18 5:45,0,1,0,854.53,53.53,0
2019-12-18 6:00,0,0,0,854.45,54.44,0
2019-12-18 6:15,0,0,0,855.29,51.97,0
2019-12-18 6:30,0,0,0,855.22,49.7,0
2019-12-18 6:45,0,0,0,855.6,47.2,0
2019-12-18 7:00,0,0,0,855.6,47.17,0
2019-12-18 7:15,0,0,0,855.6,45.48,0
2019-12-18 7:30,0,0,0,855.6,44.99,0
2019-12-18 7:45,0,0,0,855.6,44.09,0
2019-12-18 8:00,1.47,0,0,855.6,47.8,0
2019-12-18 8:15,9.13,0,9.2,855.6,48.7,0
2019-12-18 8:30,23.27,40.466667,19.266667,855.6,50.76,0.53
2019-12-18 8:45,93.07,505.933333,28.733333,855.98,46.38,3.27
2019-12-18 9:00,141.87,585.2,37.8,856.75,50.53,5.46
2019-12-18 9:15,189.93,658.933333,43.266667,856.75,53.42,8.06
2019-12-18 9:30,180.4,561.333333,48.2,856.75,49.22,10.61
2019-12-18 9:45,286,747.6,52.333333,857.52,48.39,12.81
2019-12-18 10:00,332.27,768.533333,58.8,857.9,47.18,14.63
2019-12-18 10:15,375.93,790.866667,63.2,857.9,45.06,16.2
2019-12-18 10:30,420.07,812,67.6,857.9,44.03,17.6
2019-12-18 10:45,462.27,835.533333,68.733333,857.9,42.2,18.88
2019-12-18 11:00,509.13,865.2,70.266667,857.9,40.86,20.1
2019-12-18 11:15,547.73,878.333333,74.133333,857.52,39.93,21.09
2019-12-18 11:30,577.4,880.666667,76.8,856.75,38.11,21.84
